stream,department,course,job_role,company_level,company_name,location,required_skill
UG,CSE,Engineering,Platform Engineer,Startup,Oracle,Hyderabad,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Paytm,Pune,"java,python,api,databases"
UG,CSE,Engineering,Full Stack Developer,Startup,Paytm,Pune,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Paytm,Pune,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Paytm,Pune,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Paytm,Pune,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Paytm,Pune,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Paytm,Pune,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Paytm,Pune,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Paytm,Pune,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,PhonePe,Chennai,"java,python,api,databases"
UG,CSE,Engineering,Frontend Developer,Startup,PhonePe,Chennai,"html,css,javascript,react"
UG,CSE,Engineering,Full Stack Developer,Startup,PhonePe,Chennai,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,PhonePe,Chennai,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,PhonePe,Chennai,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,PhonePe,Chennai,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,PhonePe,Chennai,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,PhonePe,Chennai,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,PhonePe,Chennai,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,PhonePe,Chennai,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Google,Pune,"java,python,api,databases"
UG,CSE,Engineering,Frontend Developer,Startup,Google,Pune,"html,css,javascript,react"
UG,CSE,Engineering,Full Stack Developer,Startup,Google,Pune,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Google,Pune,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Google,Pune,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Google,Pune,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Google,Pune,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Google,Pune,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Google,Pune,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Google,Pune,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Uber,Chennai,"java,python,api,databases"
UG,CSE,Engineering,Frontend Developer,Startup,Uber,Chennai,"html,css,javascript,react"
UG,CSE,Engineering,Full Stack Developer,Startup,Uber,Chennai,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Uber,Chennai,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Uber,Chennai,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Uber,Chennai,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Uber,Chennai,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Uber,Chennai,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Uber,Chennai,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Uber,Chennai,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,IBM,Chennai,"java,python,api,databases"
UG,CSE,Engineering,Frontend Developer,Startup,IBM,Chennai,"html,css,javascript,react"
UG,CSE,Engineering,Full Stack Developer,Startup,IBM,Chennai,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,IBM,Chennai,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,IBM,Chennai,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,IBM,Chennai,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,IBM,Chennai,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,IBM,Chennai,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,IBM,Chennai,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,IBM,Chennai,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Nykaa,Chennai,"java,python,api,databases"
UG,CSE,Engineering,Frontend Developer,Startup,Nykaa,Chennai,"html,css,javascript,react"
UG,CSE,Engineering,Full Stack Developer,Startup,Nykaa,Chennai,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Nykaa,Chennai,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Nykaa,Chennai,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Nykaa,Chennai,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Nykaa,Chennai,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Nykaa,Chennai,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Nykaa,Chennai,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Nykaa,Chennai,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,HCL,Bangalore,"java,python,api,databases"
UG,CSE,Engineering,Frontend Developer,Startup,HCL,Bangalore,"html,css,javascript,react"
UG,CSE,Engineering,Full Stack Developer,Startup,HCL,Bangalore,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,HCL,Bangalore,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,HCL,Bangalore,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,HCL,Bangalore,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,HCL,Bangalore,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,HCL,Bangalore,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,HCL,Bangalore,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,HCL,Bangalore,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Wipro,Pune,"java,python,api,databases"
UG,CSE,Engineering,Frontend Developer,Startup,Wipro,Pune,"html,css,javascript,react"
UG,CSE,Engineering,Full Stack Developer,Startup,Wipro,Pune,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Wipro,Pune,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Wipro,Pune,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Wipro,Pune,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Wipro,Pune,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Wipro,Pune,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Wipro,Pune,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Wipro,Pune,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Wipro,Hyderabad,"java,python,api,databases"
UG,CSE,Engineering,Full Stack Developer,Startup,Wipro,Hyderabad,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Wipro,Hyderabad,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Wipro,Hyderabad,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Wipro,Hyderabad,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Wipro,Hyderabad,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Wipro,Hyderabad,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Wipro,Hyderabad,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Wipro,Hyderabad,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Amazon,Hyderabad,"java,python,api,databases"
UG,CSE,Engineering,Frontend Developer,Startup,Amazon,Hyderabad,"html,css,javascript,react"
UG,CSE,Engineering,Full Stack Developer,Startup,Amazon,Hyderabad,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Amazon,Hyderabad,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Amazon,Hyderabad,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Amazon,Hyderabad,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Amazon,Hyderabad,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Amazon,Hyderabad,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Amazon,Hyderabad,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Amazon,Hyderabad,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Meesho,Pune,"java,python,api,databases"
UG,CSE,Engineering,Frontend Developer,Startup,Meesho,Pune,"html,css,javascript,react"
UG,CSE,Engineering,Full Stack Developer,Startup,Meesho,Pune,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Meesho,Pune,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Meesho,Pune,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Meesho,Pune,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Meesho,Pune,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Meesho,Pune,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Meesho,Pune,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Meesho,Pune,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Google,Mumbai,"java,python,api,databases"
UG,CSE,Engineering,Frontend Developer,Startup,Google,Mumbai,"html,css,javascript,react"
UG,CSE,Engineering,Full Stack Developer,Startup,Google,Mumbai,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Google,Mumbai,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Google,Mumbai,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Google,Mumbai,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Google,Mumbai,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Google,Mumbai,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Google,Mumbai,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Google,Mumbai,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Infosys,Mumbai,"java,python,api,databases"
UG,CSE,Engineering,Frontend Developer,Startup,Infosys,Mumbai,"html,css,javascript,react"
UG,CSE,Engineering,Full Stack Developer,Startup,Infosys,Mumbai,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Infosys,Mumbai,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Infosys,Mumbai,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Infosys,Mumbai,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Infosys,Mumbai,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Infosys,Mumbai,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Infosys,Mumbai,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Infosys,Mumbai,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Meesho,Bangalore,"java,python,api,databases"
UG,CSE,Engineering,Frontend Developer,Startup,Meesho,Bangalore,"html,css,javascript,react"
UG,CSE,Engineering,Full Stack Developer,Startup,Meesho,Bangalore,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Meesho,Bangalore,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Meesho,Bangalore,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Meesho,Bangalore,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Meesho,Bangalore,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Meesho,Bangalore,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Meesho,Bangalore,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Meesho,Bangalore,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Nykaa,Delhi,"java,python,api,databases"
UG,CSE,Engineering,Frontend Developer,Startup,Nykaa,Delhi,"html,css,javascript,react"
UG,CSE,Engineering,Full Stack Developer,Startup,Nykaa,Delhi,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Nykaa,Delhi,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Nykaa,Delhi,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Nykaa,Delhi,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Nykaa,Delhi,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Nykaa,Delhi,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Nykaa,Delhi,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Nykaa,Delhi,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Tech Mahindra,Mumbai,"java,python,api,databases"
UG,CSE,Engineering,Frontend Developer,Startup,Tech Mahindra,Mumbai,"html,css,javascript,react"
UG,CSE,Engineering,Full Stack Developer,Startup,Tech Mahindra,Mumbai,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Tech Mahindra,Mumbai,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Tech Mahindra,Mumbai,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Tech Mahindra,Mumbai,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Tech Mahindra,Mumbai,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Tech Mahindra,Mumbai,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Tech Mahindra,Mumbai,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Tech Mahindra,Mumbai,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Flipkart,Delhi,"java,python,api,databases"
UG,CSE,Engineering,Full Stack Developer,Startup,Flipkart,Delhi,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Flipkart,Delhi,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Flipkart,Delhi,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Flipkart,Delhi,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Flipkart,Delhi,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Flipkart,Delhi,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Flipkart,Delhi,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Flipkart,Delhi,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Wipro,Delhi,"java,python,api,databases"
UG,CSE,Engineering,Frontend Developer,Startup,Wipro,Delhi,"html,css,javascript,react"
UG,CSE,Engineering,Full Stack Developer,Startup,Wipro,Delhi,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Wipro,Delhi,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Wipro,Delhi,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Wipro,Delhi,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Wipro,Delhi,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Wipro,Delhi,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Wipro,Delhi,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Wipro,Delhi,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Tech Mahindra,Delhi,"java,python,api,databases"
UG,CSE,Engineering,Frontend Developer,Startup,Tech Mahindra,Delhi,"html,css,javascript,react"
UG,CSE,Engineering,Full Stack Developer,Startup,Tech Mahindra,Delhi,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Tech Mahindra,Delhi,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Tech Mahindra,Delhi,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Tech Mahindra,Delhi,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Tech Mahindra,Delhi,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Tech Mahindra,Delhi,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Tech Mahindra,Delhi,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Tech Mahindra,Delhi,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Swiggy,Pune,"java,python,api,databases"
UG,CSE,Engineering,Frontend Developer,Startup,Swiggy,Pune,"html,css,javascript,react"
UG,CSE,Engineering,Full Stack Developer,Startup,Swiggy,Pune,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Swiggy,Pune,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Swiggy,Pune,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Swiggy,Pune,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Swiggy,Pune,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Swiggy,Pune,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Swiggy,Pune,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Swiggy,Pune,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Byjus,Bangalore,"java,python,api,databases"
UG,CSE,Engineering,Frontend Developer,Startup,Byjus,Bangalore,"html,css,javascript,react"
UG,CSE,Engineering,Full Stack Developer,Startup,Byjus,Bangalore,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Byjus,Bangalore,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Byjus,Bangalore,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Byjus,Bangalore,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Byjus,Bangalore,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Byjus,Bangalore,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Byjus,Bangalore,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Byjus,Bangalore,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Razorpay,Delhi,"java,python,api,databases"
UG,CSE,Engineering,Frontend Developer,Startup,Razorpay,Delhi,"html,css,javascript,react"
UG,CSE,Engineering,Full Stack Developer,Startup,Razorpay,Delhi,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Razorpay,Delhi,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Razorpay,Delhi,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Razorpay,Delhi,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Razorpay,Delhi,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Razorpay,Delhi,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Razorpay,Delhi,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Razorpay,Delhi,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Accenture,Bangalore,"java,python,api,databases"
UG,CSE,Engineering,Frontend Developer,Startup,Accenture,Bangalore,"html,css,javascript,react"
UG,CSE,Engineering,Full Stack Developer,Startup,Accenture,Bangalore,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Accenture,Bangalore,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Accenture,Bangalore,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Accenture,Bangalore,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Accenture,Bangalore,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Accenture,Bangalore,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Accenture,Bangalore,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Accenture,Bangalore,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Zoho,Hyderabad,"java,python,api,databases"
UG,CSE,Engineering,Frontend Developer,Startup,Zoho,Hyderabad,"html,css,javascript,react"
UG,CSE,Engineering,Full Stack Developer,Startup,Zoho,Hyderabad,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Zoho,Hyderabad,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Zoho,Hyderabad,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Zoho,Hyderabad,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Zoho,Hyderabad,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Zoho,Hyderabad,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Zoho,Hyderabad,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Zoho,Hyderabad,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Meesho,Hyderabad,"java,python,api,databases"
UG,CSE,Engineering,Full Stack Developer,Startup,Meesho,Hyderabad,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Meesho,Hyderabad,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Meesho,Hyderabad,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Meesho,Hyderabad,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Meesho,Hyderabad,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Meesho,Hyderabad,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Meesho,Hyderabad,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Meesho,Hyderabad,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Paytm,Mumbai,"java,python,api,databases"
UG,CSE,Engineering,Frontend Developer,Startup,Paytm,Mumbai,"html,css,javascript,react"
UG,CSE,Engineering,Full Stack Developer,Startup,Paytm,Mumbai,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Paytm,Mumbai,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Paytm,Mumbai,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Paytm,Mumbai,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Paytm,Mumbai,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Paytm,Mumbai,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Paytm,Mumbai,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Paytm,Mumbai,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Paytm,Hyderabad,"java,python,api,databases"
UG,CSE,Engineering,Full Stack Developer,Startup,Paytm,Hyderabad,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Paytm,Hyderabad,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Paytm,Hyderabad,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Paytm,Hyderabad,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Paytm,Hyderabad,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Paytm,Hyderabad,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Paytm,Hyderabad,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Paytm,Hyderabad,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Zomato,Bangalore,"java,python,api,databases"
UG,CSE,Engineering,Full Stack Developer,Startup,Zomato,Bangalore,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Zomato,Bangalore,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Zomato,Bangalore,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Zomato,Bangalore,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Zomato,Bangalore,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Zomato,Bangalore,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Zomato,Bangalore,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Zomato,Bangalore,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Razorpay,Pune,"java,python,api,databases"
UG,CSE,Engineering,Frontend Developer,Startup,Razorpay,Pune,"html,css,javascript,react"
UG,CSE,Engineering,Full Stack Developer,Startup,Razorpay,Pune,"javascript,react,node,sql"
UG,CSE,Engineering,Cloud Engineer,Startup,Razorpay,Pune,"aws,azure,cloud computing"
UG,CSE,Engineering,DevOps Engineer,Startup,Razorpay,Pune,"docker,kubernetes,ci/cd"
UG,CSE,Engineering,System Engineer,Startup,Razorpay,Pune,"linux,networking,scripting"
UG,CSE,Engineering,Software Tester,Startup,Razorpay,Pune,"manual testing,automation,selenium"
UG,CSE,Engineering,Cyber Security Analyst,Startup,Razorpay,Pune,"network security,ethical hacking"
UG,CSE,Engineering,Site Reliability Engineer,Startup,Razorpay,Pune,"linux,monitoring,cloud"
UG,CSE,Engineering,Platform Engineer,Startup,Razorpay,Pune,"cloud,infrastructure,automation"
UG,CSE,Engineering,Backend Developer,Startup,Zoho,Delhi,"java,python,api,databases"
UG,CSE,Engineering,Full Stack Developer,Startup,Zoho,Delhi,"javascript,react,node,sql"
